X,Y,OBJECTID,SAMPLE_DATE,TIME,TIMEZONE,DEPTH,LOCATION,LATITUDE,LONGITUDE,NAME,COUNT_,HAB_ID
-9638907.5785,3562278.1403,188448,2006/02/15 00:00:00+00,03:20,GMT,0.4,Poquito Park/Longwood Park,30.45583,-86.58778,Karenia brevis,0,HABW060216-013
-9204607.9435,3181788.814,188449,2006/02/16 00:00:00+00,16:00,GMT,0.5,"Cortez; dock at Bells Fish Co.",27.4658,-82.6864,Karenia brevis,0,HABW060216-014
-9204783.8283,3179307.4255,188450,2006/02/16 00:00:00+00,16:20,GMT,0.5,Longboat Pass Boat Ramp (Sarasota Bay)  ,27.44602,-82.68798,Karenia brevis,0,HABW060216-015
-9210596.9321,3190912.813,188451,2006/02/16 00:00:00+00,17:10,GMT,0.5,Anna Maria Island Rod & Reel Pier (Lower Tampa Bay)  ,27.5385,-82.7402,Karenia brevis,0,HABW060216-016
-9200856.4767,3185615.8927,188452,2006/02/16 00:00:00+00,17:45,GMT,0.5,Palma Sola Causeway,27.4963,-82.6527,Karenia brevis,0,HABW060216-017
-9200644.9697,3199326.7966,188453,2006/02/16 00:00:00+00,18:35,GMT,0.5,"Skyway Fishing Pier; South (Lower Tampa Bay)  ",27.6055,-82.6508,Karenia brevis,0,HABW060216-018
-9192529.7788,3164962.2243,188454,2006/02/16 00:00:00+00,14:30,GMT,0.5,Bay Dock (Sarasota Bay)  ,27.3316,-82.5779,Karenia brevis,0,HABW060216-801
-9192694.5316,3165231.64,188455,2006/02/16 00:00:00+00,14:30,GMT,0.5,New Pass Dock (Sarasota Bay)  ,27.33375,-82.57938,Karenia brevis,0,HABW060216-802
-9204006.8183,3176846.5484,188456,2006/02/16 00:00:00+00,14:30,GMT,3.8,Mote St. 8013,27.4264,-82.681,Karenia brevis,0,HABW060216-803
-9196114.2664,3166653.9908,188457,2006/02/16 00:00:00+00,14:13,GMT,3.8,Mote St. 10936,27.3451,-82.6101,Karenia brevis,0,HABW060216-804
-9203617.2001,3176595.719,188458,2006/02/16 00:00:00+00,17:12,GMT,4.1,Mote St. 7351,27.4244,-82.6775,Karenia brevis,0,HABW060216-805
-9198451.9757,3169586.8744,188459,2006/02/16 00:00:00+00,15:39,GMT,3.9,Mote St. 11775,27.3685,-82.6311,Karenia brevis,0,HABW060216-806
-9231369.1491,3144489.3664,188460,2006/02/16 00:00:00+00,15:30,GMT,0.5,"C10; Mote Marine Lab Station",27.1681,-82.9268,Karenia brevis,0,HABW060216-807
-9199387.0594,3160902.8251,188461,2006/02/16 00:00:00+00,18:00,GMT,0.5,"C15; Mote Marine Lab Station",27.2992,-82.6395,Karenia brevis,0,HABW060216-808
-9190292.257,3042234.0442,188462,2006/02/16 00:00:00+00,13:11,GMT,0.5,"7056 HG 08; Mote Marine Lab; surface sample",26.3479,-82.5578,Karenia brevis,0,HABW060216-809
-9190292.257,3042234.0442,188463,2006/02/16 00:00:00+00,13:11,GMT,,"7057 HG 08; Mote Marine Lab; bottom sample",26.3479,-82.5578,Karenia brevis,0,HABW060216-810
-9190292.257,3042234.0442,188464,2006/02/16 00:00:00+00,13:11,GMT,0.5,"7058 HG 08R; Mote Marine Lab; replicate surface sample",26.3479,-82.5578,Karenia brevis,0,HABW060216-811
-9189112.2704,3055146.7723,188465,2006/02/16 00:00:00+00,14:37,GMT,0.5,"7059 HGS 13; Mote Marine Lab; surface sample",26.4518,-82.5472,Karenia brevis,0,HABW060216-812
-9189112.2704,3055146.7723,188466,2006/02/16 00:00:00+00,14:37,GMT,,"7060 HGS 13; Mote Marine Lab; bottom sample",26.4518,-82.5472,Karenia brevis,0,HABW060216-813
-9190893.3823,3076536.1884,188467,2006/02/16 00:00:00+00,15:47,GMT,0.5,"7061 HGS 14; Mote Marine Lab; surface sample",26.6237,-82.5632,Karenia brevis,0,HABW060216-814
-9190893.3823,3076536.1884,188468,2006/02/16 00:00:00+00,15:47,GMT,,"7062 HGS 14; Mote Marine Lab; bottom sample",26.6237,-82.5632,Karenia brevis,0,HABW060216-815
-9192730.1539,3097621.0821,188469,2006/02/16 00:00:00+00,16:58,GMT,0.5,"7063 HGS 15; Mote Marine Lab; surface sample",26.7929,-82.5797,Karenia brevis,0,HABW060216-816
-9192730.1539,3097621.0821,188470,2006/02/16 00:00:00+00,16:58,GMT,,"7064 HGS 15; Mote Marine Lab; bottom sample",26.7929,-82.5797,Karenia brevis,0,HABW060216-817
-9193787.689,3118799.8899,188471,2006/02/16 00:00:00+00,18:13,GMT,0.5,"7065 HGS 16; Mote Marine Lab; surface sample",26.9626,-82.5892,Karenia brevis,0,HABW060216-818
-9193787.689,3118799.8899,188472,2006/02/16 00:00:00+00,18:13,GMT,,"7066 HGS 16; Mote Marine Lab; bottom sample",26.9626,-82.5892,Karenia brevis,0,HABW060216-819
-9195245.9744,3139998.1232,188473,2006/02/16 00:00:00+00,19:19,GMT,0.5,"7067 HGS 17; Mote Marine Lab; surface sample",27.1322,-82.6023,Karenia brevis,0,HABW060216-820
-9190414.7085,3135991.8756,188474,2006/02/16 00:00:00+00,16:10,GMT,0,5 mi SW of Venice,27.100167,-82.5589,Karenia brevis,0,HABW060221-001
-9182744.7955,3134303.8244,188475,2006/02/16 00:00:00+00,,,0,10 mi SW of Venice,27.086667,-82.49,Karenia brevis,0,HABW060221-002
-9212058.891,3138889.0458,188476,2006/02/16 00:00:00+00,,,0,15 mi SW of Venice,27.123333,-82.753333,Karenia brevis,300,HABW060221-003
-9236549.179,3128678.4553,188477,2006/02/16 00:00:00+00,,,0,28 mi SW of Venice,27.041667,-82.973333,Karenia brevis,0,HABW060221-004
-9266234.4136,3124304.7273,188478,2006/02/16 00:00:00+00,,,0,44 mi SW of Venice,27.006667,-83.24,Karenia brevis,0,HABW060221-005
-9181693.4943,2818533.043,188479,2006/02/16 00:00:00+00,,,0,S. Half Moon Tower,24.533333,-82.480556,Karenia brevis,0,HABW060224-011
-9193134.5776,2822612.5592,188480,2006/02/16 00:00:00+00,,,0,Rebecca Shoal,24.566667,-82.583333,Karenia brevis,0,HABW060224-013
-9216944.5921,2830774.6039,188481,2006/02/16 00:00:00+00,,,0,Tortuga East,24.633333,-82.797222,Karenia brevis,0,HABW060224-015
-9192529.7788,3164962.2243,188482,2006/02/17 00:00:00+00,14:30,GMT,0.5,Bay Dock (Sarasota Bay)  ,27.3316,-82.5779,Karenia brevis,0,HABW060217-801
-9192694.5316,3165231.64,188483,2006/02/17 00:00:00+00,14:40,GMT,0.5,New Pass Dock (Sarasota Bay)  ,27.33375,-82.57938,Karenia brevis,0,HABW060217-802
-9060994.6685,2828088.8251,188484,2006/02/17 00:00:00+00,14:33,GMT,0.5,XX01  ,24.6114,-81.3963,Karenia brevis,0,HABW060217-803
-9061217.3074,2823803.9179,188485,2006/02/17 00:00:00+00,14:43,GMT,0.5,XX02  ,24.5764,-81.3983,Karenia brevis,0,HABW060217-804
-9062041.0717,2816045.1607,188486,2006/02/17 00:00:00+00,14:59,GMT,0.5,XX04  ,24.513,-81.4057,Karenia brevis,0,HABW060217-805
-9061851.8285,2820009.7139,188487,2006/02/17 00:00:00+00,14:50,GMT,0.5,XX03  ,24.5454,-81.404,Karenia brevis,0,HABW060217-806
-9206210.9442,3181424.983,188488,2006/02/17 00:00:00+00,13:44,GMT,3.9,"Mote; 1N of St. 6712",27.4629,-82.7008,Karenia brevis,0,HABW060217-807
-9206556.0346,3182654.5194,188489,2006/02/17 00:00:00+00,15:09,GMT,33.4,Mote St.  E of 5563,27.4727,-82.7039,Karenia brevis,0,HABW060217-808
-9206956.7848,3183946.9051,188490,2006/02/17 00:00:00+00,16:14,GMT,1.9,Mote St. 6064,27.483,-82.7075,Karenia brevis,0,HABW060217-809
-9207212.8196,3184549.2233,188491,2006/02/17 00:00:00+00,17:46,GMT,,Mote St.  E of 3426,27.4878,-82.7098,Karenia brevis,0,HABW060217-810
-9204919.6381,3178903.5206,188492,2006/02/17 00:00:00+00,19:30,GMT,8.2,Mote St. 7362,27.4428,-82.6892,Karenia brevis,0,HABW060217-811
-9199387.0594,3160902.8251,188493,2006/02/17 00:00:00+00,17:03,GMT,0.5,"C15; Mote Marine Lab Station",27.2992,-82.6395,Karenia brevis,0,HABW060217-812
-9205854.7218,3178652.654,188494,2006/02/17 00:00:00+00,01:15,GMT,3.3,Mote St. 6701,27.4408,-82.6976,Karenia brevis,0,HABW060217-813
-9342029.9625,3447967.4805,188495,2006/02/18 00:00:00+00,,,0,28 mi W of Steinhatchee,29.56665,-83.920883,Karenia brevis,0,HABW060221-023
-9342230.3376,3477365.0523,188496,2006/02/18 00:00:00+00,,,0,20 mi W of Steinhatchee,29.796083,-83.922683,Karenia brevis,300,HABW060221-024
-9330540.0099,3450806.8939,188497,2006/02/18 00:00:00+00,,,0,24 mi W of Steinhatchee,29.588833,-83.817667,Karenia brevis,0,HABW060221-025
-9351761.1784,3474491.9488,188498,2006/02/18 00:00:00+00,,,0,25 mi W of Steinhatchee,29.773683,-84.0083,Karenia brevis,0,HABW060221-026
-9348326.9721,3455785.5342,188499,2006/02/18 00:00:00+00,,,0,26 mi W of Steinhatchee,29.627717,-83.97745,Karenia brevis,0,HABW060221-027
-9219129.5711,3219296.0709,188500,2006/02/19 00:00:00+00,,,0,4 mi W of St Pete,27.76435,-82.81685,Karenia brevis,0,HABW060221-028
-9230285.6765,3214885.2448,188501,2006/02/19 00:00:00+00,,,0,10 mi W of St Pete,27.729283,-82.917067,Karenia brevis,0,HABW060221-029
-9243807.2098,3208910.8117,188502,2006/02/19 00:00:00+00,,,0,12 mi W of St Pete,27.681767,-83.038533,Karenia brevis,0,HABW060221-030
-9258059.8895,3203347.2306,188503,2006/02/19 00:00:00+00,,,0,25 mi W of St Pete,27.6375,-83.166567,Karenia brevis,3700,HABW060221-031
-9232096.3993,2812415.9214,188504,2006/02/19 00:00:00+00,,,0,"Fort Jefferson; S. of",24.483333,-82.933333,Karenia brevis,0,HABW060224-016
-9178536.9188,3132507.5862,188505,2006/02/20 00:00:00+00,15:20,GMT,0.5,Venice Fishing Pier ,27.0723,-82.4522,Karenia brevis,0,HABW060220-001
-9204783.8283,3179307.4255,188506,2006/02/20 00:00:00+00,17:09,GMT,0.5,Longboat Pass Boat Ramp (Sarasota Bay)  ,27.44602,-82.68798,Karenia brevis,0,HABW060220-002
-9204607.9435,3181788.814,188507,2006/02/20 00:00:00+00,17:45,GMT,0.5,"Cortez; dock at Bells Fish Co.",27.4658,-82.6864,Karenia brevis,0,HABW060220-003
-9210596.9321,3190912.813,188508,2006/02/20 00:00:00+00,18:21,GMT,0.5,Anna Maria Island Rod & Reel Pier (Lower Tampa Bay)  ,27.5385,-82.7402,Karenia brevis,0,HABW060220-004
-9205598.687,3185540.5957,188509,2006/02/20 00:00:00+00,18:48,GMT,0.5,"Anna Maria Island; bridge ",27.4957,-82.6953,Karenia brevis,0,HABW060220-005
-9200644.9697,3199326.7966,188510,2006/02/20 00:00:00+00,19:46,GMT,0.5,"Skyway Fishing Pier; South (Lower Tampa Bay)  ",27.6055,-82.6508,Karenia brevis,0,HABW060220-006
-9192529.7788,3164962.2243,188511,2006/02/20 00:00:00+00,15:00,GMT,0.5,Bay Dock (Sarasota Bay)  ,27.3316,-82.5779,Karenia brevis,0,HABW060220-801
-9192694.5316,3165231.64,188512,2006/02/20 00:00:00+00,15:05,GMT,0.5,New Pass Dock (Sarasota Bay)  ,27.33375,-82.57938,Karenia brevis,0,HABW060220-802
-9198552.1632,3170176.0326,188513,2006/02/20 00:00:00+00,20:20,GMT,0.5,Longboat Key,27.3732,-82.632,Karenia brevis,0,HABW060220-803
-9190808.7795,3164363.2631,188514,2006/02/20 00:00:00+00,20:05,GMT,0.5,Ringling Causeway ,27.32682,-82.56244,Karenia brevis,0,HABW060220-804
-9192449.6287,3162381.111,188515,2006/02/20 00:00:00+00,20:55,GMT,0.5,Lido Beach Casino ,27.311,-82.57718,Karenia brevis,0,HABW060220-806
-9191359.8109,3160775.0484,188516,2006/02/20 00:00:00+00,21:05,GMT,0.5,South Lido Park ,27.29818,-82.56739,Karenia brevis,0,HABW060220-807
-9189769.0554,3156641.7307,188517,2006/02/20 00:00:00+00,21:50,GMT,0.5,Siesta Beach ,27.26518,-82.5531,Karenia brevis,0,HABW060220-808
-9185762.6669,3150788.2968,188518,2006/02/20 00:00:00+00,22:20,GMT,0.5,Turtle Beach ,27.21843,-82.51711,Karenia brevis,0,HABW060220-809
-9180654.2155,3138887.4199,188519,2006/02/20 00:00:00+00,21:50,GMT,0.5,Nokomis Beach ,27.12332,-82.47122,Karenia brevis,0,HABW060220-810
-9180388.1619,3137699.2651,188520,2006/02/20 00:00:00+00,22:00,GMT,0.5,North Jetty ,27.11382,-82.46883,Karenia brevis,0,HABW060220-811
-9179504.2852,3136013.509,188521,2006/02/20 00:00:00+00,21:30,GMT,0.5,Venice Beach ,27.10034,-82.46089,Karenia brevis,0,HABW060220-812
-9178610.3896,3133253.9592,188522,2006/02/20 00:00:00+00,20:40,GMT,0.5,Service Club Park ,27.07827,-82.45286,Karenia brevis,0,HABW060220-813
-9178392.2034,3132657.6077,188523,2006/02/20 00:00:00+00,20:50,GMT,0.5,Venice Fishing Pier ,27.0735,-82.4509,Karenia brevis,0,HABW060220-814
-9178069.3769,3131758.7528,188524,2006/02/20 00:00:00+00,21:00,GMT,0.5,Brohard Beach ,27.06631,-82.448,Karenia brevis,0,HABW060220-815
-9177579.5712,3130598.7026,188525,2006/02/20 00:00:00+00,21:10,GMT,0.5,Caspersen Beach ,27.05703,-82.4436,Karenia brevis,0,HABW060220-816
-9174186.5531,3124759.9064,188526,2006/02/20 00:00:00+00,20:00,GMT,0.5,Manasota Beach ,27.01031,-82.41312,Karenia brevis,0,HABW060220-817
-9171128.6067,3118879.8231,188527,2006/02/20 00:00:00+00,20:15,GMT,0.5,Blind Pass Beach ,26.96324,-82.38565,Karenia brevis,0,HABW060220-818
-9204841.7145,3185967.2842,188528,2006/02/20 00:00:00+00,19:03,GMT,0.5,Mote - NE  of St.7723,27.4991,-82.6885,Karenia brevis,0,HABW060220-819
-9204563.4157,3187523.554,188529,2006/02/20 00:00:00+00,21:00,GMT,0.4,Mote - N. of St. 7729,27.5115,-82.686,Karenia brevis,0,HABW060220-820
-9206878.8611,3187686.7215,188530,2006/02/20 00:00:00+00,21:27,GMT,0.7,Mote - N. of St. 6081,27.5128,-82.7068,Karenia brevis,0,HABW060220-821
-9198874.9898,3175128.4582,188531,2006/02/20 00:00:00+00,01:48,GMT,1.7,Mote -  N. of St. 11800,27.4127,-82.6349,Karenia brevis,0,HABW060220-822
-9641269.7781,3558349.0867,188532,2006/02/20 00:00:00+00,14:55,GMT,0.5,"Cinco Bayou; S end of Hwy 85 bridge",30.4254,-86.609,Karenia brevis,0,HABW060221-006
-9639382.5788,3560244.1242,188533,2006/02/20 00:00:00+00,15:05,GMT,0.5,"Garnier Bayou at HWY 85 Bridge; W Side",30.440078,-86.592047,Karenia brevis,0,HABW060221-007
-9639402.0597,3563318.9058,188534,2006/02/20 00:00:00+00,15:35,GMT,0.5,Garnier Bayou at Longwood Park,30.463889,-86.592222,Karenia brevis,0,HABW060221-008
-9638899.5635,3562201.4326,188535,2006/02/20 00:00:00+00,15:50,GMT,0.5,Garnier Bayou's Hand Cove at Poquito Road Boat Ramp,30.455236,-86.587708,Karenia brevis,0,HABW060221-009
-9639103.3895,3562446.4081,188536,2006/02/20 00:00:00+00,16:05,GMT,0.5,"Garnier Bayou at Hand Cove; Hand Cove Dr",30.457133,-86.589539,Karenia brevis,0,HABW060221-010
-9639648.855,3561673.7893,188537,2006/02/20 00:00:00+00,16:40,GMT,0.5,Garnier Bayou at Paradise Pt,30.45115,-86.594439,Karenia brevis,0,HABW060221-011
-9220804.9294,3246137.3505,188538,2006/02/21 00:00:00+00,15:44,GMT,0.5,Clearwater Pier 60 ,27.9775,-82.8319,Karenia brevis,0,HABW060221-017
-9220738.1377,3226600.8889,188539,2006/02/21 00:00:00+00,16:42,GMT,0.5,Redington Pier  ,27.8224,-82.8313,Karenia brevis,0,HABW060221-018
-9210474.4807,3200306.6691,188540,2006/02/21 00:00:00+00,17:46,GMT,0.5,"Mullet Key; Gulf Pier  ",27.6133,-82.7391,Karenia brevis,0,HABW060221-019
-9202292.4981,3202718.9603,188541,2006/02/21 00:00:00+00,18:28,GMT,0.5,"Skyway Fishing Pier; North (Lower Tampa Bay)  ",27.6325,-82.6656,Karenia brevis,0,HABW060221-020
-9192529.7788,3164962.2243,188542,2006/02/21 00:00:00+00,15:00,GMT,0.5,Bay Dock (Sarasota Bay)  ,27.3316,-82.5779,Karenia brevis,0,HABW060221-801
-9192694.5316,3165231.64,188543,2006/02/21 00:00:00+00,15:15,GMT,0.5,New Pass Dock (Sarasota Bay)  ,27.33375,-82.57938,Karenia brevis,0,HABW060221-802
-9175241.8619,3237518.2056,188544,2006/02/21 00:00:00+00,16:00,GMT,0.5,TECO Bayside,27.9091,-82.4226,Karenia brevis,0,HABW060221-803
-9175241.8619,3237518.2056,188545,2006/02/21 00:00:00+00,04:00,GMT,0.5,TECO Bayside,27.9091,-82.4226,Karenia brevis,0,HABW060221-804
-9204518.8879,3180985.8894,188546,2006/02/21 00:00:00+00,19:08,GMT,1.2,Mote - St.-n 7701,27.4594,-82.6856,Karenia brevis,0,HABW060221-805
-9205787.9301,3184524.1262,188547,2006/02/21 00:00:00+00,20:45,GMT,1.9,Mote - St-n 6892,27.4876,-82.697,Karenia brevis,0,HABW060221-806
-9207891.8685,3190850.0414,188548,2006/02/21 00:00:00+00,22:42,GMT,3,Mote St. 5435,27.538,-82.7159,Karenia brevis,0,HABW060221-807
-9198429.7118,3171805.7495,188549,2006/02/21 00:00:00+00,01:30,GMT,0.5,Mote St. 12115,27.3862,-82.6309,Karenia brevis,0,HABW060221-808
-9190158.6736,3165475.9983,188550,2006/02/21 00:00:00+00,,,0.5,Mote 11-3(0065),27.3357,-82.5566,Karenia brevis,0,HABW060221-810
-9191260.7366,3166115.1095,188551,2006/02/21 00:00:00+00,,,0.5,Mote 10-2 (0066),27.3408,-82.5665,Karenia brevis,0,HABW060221-811
-9189379.4372,3163897.1437,188552,2006/02/21 00:00:00+00,,,0.5,Mote 11-4 (0067),27.3231,-82.5496,Karenia brevis,0,HABW060221-812
-9196592.9402,3169536.7344,188553,2006/02/21 00:00:00+00,,,0.5,Mote US-1 (0069),27.3681,-82.6144,Karenia brevis,0,HABW060221-814
-9192073.3689,3167656.6163,188554,2006/02/21 00:00:00+00,,,0.5,Mote 10-1 (0070),27.3531,-82.5738,Karenia brevis,0,HABW060221-815
-9191884.1257,3171116.2305,188555,2006/02/21 00:00:00+00,,,0.5,Mote US-4 (0071),27.3807,-82.5721,Karenia brevis,0,HABW060221-816
-9188544.541,3162594.0973,188556,2006/02/21 00:00:00+00,,,0.5,Mote 11-5 (0072),27.3127,-82.5421,Karenia brevis,0,HABW060221-817
-9190158.6736,3166929.7056,188557,2006/02/21 00:00:00+00,,,0.5,Mote 11-2 (0073),27.3473,-82.5566,Karenia brevis,0,HABW060221-818
-9190069.618,3161992.7325,188558,2006/02/21 00:00:00+00,,,0.5,Mote 10-5 (0074),27.3079,-82.5558,Karenia brevis,0,HABW060221-819
-9190949.042,3162268.3548,188559,2006/02/21 00:00:00+00,,,0.5,Mote 10-4 (0076),27.3101,-82.5637,Karenia brevis,0,HABW060221-821
-9192730.1539,3165250.4366,188560,2006/02/21 00:00:00+00,,,0.5,Mote 10-3Rep 0079,27.3339,-82.5797,Karenia brevis,0,HABW060221-823
-9192707.89,3171254.1316,188561,2006/02/21 00:00:00+00,,,0.5,Mote US-1 (0080),27.3818,-82.5795,Karenia brevis,0,HABW060221-824
-9186607.5819,3154490.3862,188562,2006/02/21 00:00:00+00,,,0.5,Mote 13-5 (0081),27.248,-82.5247,Karenia brevis,0,HABW060221-825
-9180741.0447,3141511.7236,188563,2006/02/21 00:00:00+00,,,0.5,Mote 16-4 (0082),27.1443,-82.472,Karenia brevis,0,HABW060221-826
-9180496.1418,3140160.7336,188564,2006/02/21 00:00:00+00,,,0.5,Mote 16-5Rep 0084,27.1335,-82.4698,Karenia brevis,0,HABW060221-828
-9189067.7426,3159048.9258,188565,2006/02/21 00:00:00+00,,,0.5,Mote 13-2 (0085),27.2844,-82.5468,Karenia brevis,0,HABW060221-829
-9184002.7058,3147805.5559,188566,2006/02/21 00:00:00+00,,,0.5,Mote 14-4 (0086),27.1946,-82.5013,Karenia brevis,0,HABW060221-830
-9182099.1425,3143613.5232,188567,2006/02/21 00:00:00+00,,,0.5,Mote 16-2 (0087),27.1611,-82.4842,Karenia brevis,0,HABW060221-831
-9183512.9,3146691.7289,188568,2006/02/21 00:00:00+00,,,0.5,Mote 14-5 (0088),27.1857,-82.4969,Karenia brevis,0,HABW060221-832
-9180496.1418,3140160.7336,188569,2006/02/21 00:00:00+00,,,0.5,Mote 16-5 (0089),27.1335,-82.4698,Karenia brevis,0,HABW060221-833
-9181687.2604,3142625.1376,188570,2006/02/21 00:00:00+00,,,0.5,Mote 16-3 (0090),27.1532,-82.4805,Karenia brevis,0,HABW060221-834
-9184325.5323,3150534.182,188571,2006/02/21 00:00:00+00,,,0.5,Mote 14-3 (0091),27.2164,-82.5042,Karenia brevis,0,HABW060221-835
-9185516.6509,3152962.8578,188572,2006/02/21 00:00:00+00,,,0.5,Mote 14-1 (0093),27.2358,-82.5149,Karenia brevis,0,HABW060221-836
-9187475.8739,3155404.4792,188573,2006/02/21 00:00:00+00,,,0.5,Mote 13-4 (0094),27.2553,-82.5325,Karenia brevis,0,HABW060221-837
-9182867.247,3144814.6935,188574,2006/02/21 00:00:00+00,,,0.5,Mote 16-1 (0095),27.1707,-82.4911,Karenia brevis,0,HABW060221-838
-9187921.1519,3156343.6783,188575,2006/02/21 00:00:00+00,,,0.5,Mote 13-3 (0096),27.2628,-82.5365,Karenia brevis,0,HABW060221-839
-9185449.8592,3151735.948,188576,2006/02/21 00:00:00+00,,,0.5,Mote 14-2 (0097),27.226,-82.5143,Karenia brevis,0,HABW060221-840
-9179538.7942,3137784.3086,188577,2006/02/21 00:00:00+00,,,0.5,Mote DR-3 (0098),27.1145,-82.4612,Karenia brevis,0,HABW060221-841
-9178069.3769,3136721.3017,188578,2006/02/21 00:00:00+00,,,0.5,Mote DR-4 (0099),27.106,-82.448,Karenia brevis,0,HABW060221-842
-9171123.0407,3119786.5971,188579,2006/02/21 00:00:00+00,,,0.5,Mote LB-4 (0100),26.9705,-82.3856,Karenia brevis,0,HABW060221-843
-9179794.829,3138834.8888,188580,2006/02/21 00:00:00+00,,,0.5,Mote DR-1 (0101),27.1229,-82.4635,Karenia brevis,0,HABW060221-844
-9172536.7982,3122434.8121,188581,2006/02/21 00:00:00+00,,,0.5,Mote LB-3 (0102),26.9917,-82.3983,Karenia brevis,0,HABW060221-845
-9174874.5075,3126458.0557,188582,2006/02/21 00:00:00+00,,,0.5,Mote LB-2 (0103),27.0239,-82.4193,Karenia brevis,0,HABW060221-846
-9169920.7902,3118575.0802,188583,2006/02/21 00:00:00+00,,,0.5,Mote LB-5Rep (0104),26.9608,-82.3748,Karenia brevis,0,HABW060221-847
-9177112.0293,3135583.3485,188584,2006/02/21 00:00:00+00,,,0.5,Mote DR-5 (0105),27.0969,-82.4394,Karenia brevis,0,HABW060221-848
-9176299.397,3128970.044,188585,2006/02/21 00:00:00+00,,,0.5,Mote LB-1 (0106),27.044,-82.4321,Karenia brevis,0,HABW060221-849
-9178358.8076,3138534.715,188586,2006/02/21 00:00:00+00,,,0.5,Mote DR-2 (0107),27.1205,-82.4506,Karenia brevis,0,HABW060221-850
-9169920.7902,3118575.0802,188587,2006/02/21 00:00:00+00,,,0.5,Mote LB-5 (0109),26.9608,-82.3748,Karenia brevis,0,HABW060221-851
-9190158.6736,3165488.5296,188588,2006/02/21 00:00:00+00,,,0.5,Mote 11-3 Dupl.,27.3358,-82.5566,Karenia brevis,0,HABW060221-852
-9191116.0212,3169486.5946,188589,2006/02/21 00:00:00+00,,,0.5,Mote 11-1 Dupl.,27.3677,-82.5652,Karenia brevis,0,HABW060221-853
-9189323.7774,3160238.9003,188590,2006/02/21 00:00:00+00,,,0.5,Mote 13-1 Dupl.,27.2939,-82.5491,Karenia brevis,0,HABW060221-854
-9179538.7942,3137784.3086,188591,2006/02/21 00:00:00+00,,,0.5,Mote DR-3 Dupl.,27.1145,-82.4612,Karenia brevis,0,HABW060221-856
-9177112.0293,3135583.3485,188592,2006/02/21 00:00:00+00,,,0.5,Mote DR-5 Dupl.,27.0969,-82.4394,Karenia brevis,0,HABW060221-857
-9640401.4861,3555251.1248,188593,2006/02/21 00:00:00+00,16:45,GMT,0,"Brooks Bridge; North side",30.4014,-86.6012,Karenia brevis,0,HABW060222-001
-9630816.8779,3553483.0462,188594,2006/02/21 00:00:00+00,17:15,GMT,0,"Destin Pass; West",30.3877,-86.5151,Karenia brevis,0,HABW060222-002
-9669645.1163,3552179.731,188595,2006/02/21 00:00:00+00,16:10,GMT,0,"Navarre Beach; pier",30.3776,-86.8639,Karenia brevis,0,HABW060222-003
-9637841.1378,3554037.9639,188596,2006/02/21 00:00:00+00,17:00,GMT,0,"Okaloosa isl; pier",30.392,-86.5782,Karenia brevis,0,HABW060222-004
-9623659.0347,3552799.1115,188597,2006/02/21 00:00:00+00,17:30,GMT,0,Henderson Beach,30.3824,-86.4508,Karenia brevis,0,HABW060222-005
-9111032.7796,3040016.8086,188598,2006/02/21 00:00:00+00,12:36,GMT,0.5,Barefoot Beach  ,26.33005,-81.8458,Karenia brevis,0,HABW060222-006
-9107815.6463,3024778.6725,188599,2006/02/21 00:00:00+00,14:11,GMT,0.5,Seagate  ,26.2073,-81.8169,Karenia brevis,0,HABW060222-007
-9106635.6597,3015393.0375,188600,2006/02/21 00:00:00+00,15:06,GMT,0.5,Naples Pier  ,26.13163,-81.8063,Karenia brevis,0,HABW060222-008
-9097924.9095,2988142.5262,188601,2006/02/21 00:00:00+00,16:16,GMT,0.5,South Marco Beach ,25.91165,-81.72805,Karenia brevis,0,HABW060222-009
-9193134.5776,2820572.6656,188602,2006/02/21 00:00:00+00,,,0,Rebecca,24.55,-82.583333,Karenia brevis,0,HABW060224-018
-9180147.3779,2818533.043,188603,2006/02/21 00:00:00+00,,,0,Half Moon Shoal,24.533333,-82.466667,Karenia brevis,0,HABW060224-020
-9496044.5968,3477691.7803,188604,2006/02/21 00:00:00+00,19:15,GMT,0.8,Oak Grove (St. Joseph Bay)  ,29.79863,-85.30442,Karenia brevis,0,HABW060227-001
-9498632.441,3466192.6733,188605,2006/02/21 00:00:00+00,17:50,GMT,1,"Blacks Island; S (St. Joseph Bay)   ",29.70895,-85.327667,Karenia brevis,0,HABW060227-002
-9502100.3771,3465562.1098,188606,2006/02/21 00:00:00+00,16:35,GMT,0.6,"Pig Island; 0.7 mi E of (St. Joseph Bay)  ",29.70403,-85.35882,Karenia brevis,0,HABW060227-003
-9504974.6464,3472587.2046,188607,2006/02/21 00:00:00+00,16:05,GMT,1.8,"St. Joseph Peninsula State Park; NE of (St. Joseph Bay)  ",29.75883,-85.38464,Karenia brevis,0,HABW060227-004
-9498697.3403,3479265.8868,188608,2006/02/21 00:00:00+00,19:40,GMT,8,Mid-St. Joseph Bay  ,29.8109,-85.32825,Karenia brevis,0,HABW060227-005
-9159590.3415,3102897.2114,188609,2006/02/22 00:00:00+00,,,0.5,Mid-Placida Harbor  ,26.8352,-82.282,Karenia brevis,0,HABW060222-012
-9159033.744,3101287.9704,188610,2006/02/22 00:00:00+00,,,0.5,"Bird Key; N of (Placida Harbor) ",26.8223,-82.277,Karenia brevis,0,HABW060222-013
